,x_m,y_m,w_left,w_right
1102,1146.4914595090786,51.16951349697378,2.0,2.0
1103,1147.3548617219258,50.88171275935813,2.0,2.0
1104,1148.2182639347725,50.59391202174248,2.0,2.0
1105,1149.0816661476194,50.30611128412684,2.0,2.0
1106,1149.9450683604664,50.0183105465112,2.0,2.0
1107,1150.8934595202409,49.70218015991975,2.0,2.0
1108,1151.841850680015,49.386049773328295,2.0,2.0
1109,1152.7902418397896,49.06991938673684,2.0,2.0
1110,1153.7386329995638,48.75378900014539,2.0,2.0
1111,1154.6870241593383,48.437658613553936,2.0,2.0
1112,1155.6354153191126,48.12152822696248,2.0,2.0
1113,1156.583806478887,47.80539784037103,2.0,2.0
1114,1157.5321976386613,47.489267453779576,2.0,2.0
1115,1158.4805887984357,47.17313706718812,2.0,2.0
1116,1159.42897995821,46.85700668059667,2.0,2.0
1117,1160.3767419060268,46.541086031324426,2.0,2.0
1118,1161.3245038538435,46.22516538205218,2.0,2.0
1119,1162.2722658016603,45.90924473277994,2.0,2.0
1120,1163.220027749477,45.593324083507696,2.0,2.0
1121,1164.1677896972938,45.27740343423545,2.0,2.0
1122,1165.1155516451104,44.96148278496321,2.0,2.0
1123,1166.0633135929272,44.645562135690966,2.0,2.0
1124,1167.0110755407438,44.32964148641872,2.0,2.0
1125,1167.9588374885604,44.01372083714648,2.0,2.0
1126,1168.9065994363773,43.697800187874236,2.0,2.0
1127,1169.7694070117836,43.41019766273875,2.0,2.0
1128,1170.63221458719,43.12259513760327,2.0,2.0
1129,1171.4950221625968,42.83499261246778,2.0,2.0
1130,1172.3578297380031,42.547390087332296,2.0,2.0
1131,1173.2206373134095,42.25978756219682,2.0,2.0
1132,1174.083444888816,41.97218503706132,2.0,2.0
1133,1174.9462524642224,41.68458251192584,2.0,2.0
1134,1175.809060039629,41.396979986790356,2.0,2.0
1135,1176.6718676150354,41.10937746165488,2.0,2.0
1136,1177.5346751904417,40.82177493651939,2.0,2.0
1137,1178.3974827658483,40.534172411383906,2.0,2.0
1138,1179.2605413205024,40.2464862264992,2.0,2.0
1139,1180.1235998751565,39.958800041614495,2.0,2.0
1140,1180.9866584298106,39.67111385672979,2.0,2.0
1141,1181.8497169844647,39.383427671845084,2.0,2.0
1142,1182.7127755391189,39.09574148696038,2.0,2.0
1143,1183.575834093773,38.80805530207567,2.0,2.0
1144,1184.438892648427,38.52036911719097,2.0,2.0
1145,1185.3019512030812,38.23268293230626,2.0,2.0
1146,1186.1650097577353,37.944996747421555,2.0,2.0
1147,1187.0280683123895,37.65731056253685,2.0,2.0
1148,1187.8911268670436,37.369624377652144,2.0,2.0
1149,1188.839349589759,37.05355013674705,2.0,2.0
1150,1189.7875723124741,36.73747589584195,2.0,2.0
1151,1190.7357950351895,36.42140165493686,2.0,2.0
1152,1191.6840177579047,36.10532741403176,2.0,2.0
1153,1192.63224048062,35.78925317312667,2.0,2.0
1154,1193.5804632033353,35.47317893222157,2.0,2.0
1155,1194.5286859260507,35.157104691316476,2.0,2.0
1156,1195.4769086487659,34.84103045041138,2.0,2.0
1157,1196.4251313714813,34.524956209506286,2.0,2.0
1158,1197.3733540941964,34.20888196860119,2.0,2.0
1159,1198.2361037572718,33.92129874757602,2.0,2.0
1160,1199.0988534203473,33.63371552655084,2.0,2.0
1161,1199.9616030834231,33.346132305525664,2.0,2.0
1162,1200.8243527464986,33.05854908450049,2.0,2.0
1163,1201.687102409574,32.77096586347532,2.0,2.0
1164,1202.5498520726496,32.483382642450145,2.0,2.0
1165,1203.412601735725,32.195799421424965,2.0,2.0
1166,1204.2753513988005,31.908216200399796,2.0,2.0
1167,1205.1381010618761,31.62063297937462,2.0,2.0
1168,1206.0008507249515,31.333049758349446,2.0,2.0
1169,1206.8636003880272,31.045466537324273,2.0,2.0
1170,1207.8118459571328,30.729384680955718,2.0,2.0
1171,1208.7600915262385,30.413302824587163,2.0,2.0
1172,1209.7083370953442,30.097220968218608,2.0,2.0
1173,1210.6565826644498,29.781139111850052,2.0,2.0
1174,1211.6048282335555,29.465057255481497,2.0,2.0
1175,1212.5530738026612,29.148975399112942,2.0,2.0
1176,1213.5013193717668,28.832893542744387,2.0,2.0
1177,1214.4495649408725,28.51681168637583,2.0,2.0
1178,1215.3978105099782,28.200729830007276,2.0,2.0
1179,1216.3460560790838,27.88464797363872,2.0,2.0
1180,1217.2093853943402,27.596871535219883,2.0,2.0
1181,1218.0727147095968,27.30909509680104,2.0,2.0
1182,1218.9360440248533,27.021318658382206,2.0,2.0
1183,1219.79937334011,26.73354221996337,2.0,2.0
1184,1220.6627026553665,26.445765781544527,2.0,2.0
1185,1221.526031970623,26.15798934312569,2.0,2.0
1186,1222.3893612858794,25.87021290470685,2.0,2.0
1187,1223.252690601136,25.58243646628801,2.0,2.0
1188,1224.1160199163924,25.294660027869174,2.0,2.0
1189,1224.979349231649,25.006883589450332,2.0,2.0
1190,1225.8426785469055,24.719107151031494,2.0,2.0
1191,1226.7904041342626,24.403198621912452,2.0,2.0
1192,1227.7381297216198,24.08729009279341,2.0,2.0
1193,1228.685855308977,23.771381563674367,2.0,2.0
1194,1229.633580896334,23.455473034555325,2.0,2.0
1195,1230.5813064836912,23.139564505436283,2.0,2.0
1196,1231.5290320710483,22.82365597631724,2.0,2.0
1197,1232.4767576584054,22.5077474471982,2.0,2.0
1198,1233.4244832457625,22.191838918079156,2.0,2.0
1199,1234.3722088331197,21.875930388960114,2.0,2.0
1200,1235.3199344204768,21.560021859841072,2.0,2.0
1201,1236.2680076946344,21.243997435121855,2.0,2.0
1202,1237.216080968792,20.92797301040264,2.0,2.0
1203,1238.1641542429497,20.61194858568342,2.0,2.0
1204,1239.1122275171074,20.295924160964205,2.0,2.0
1205,1240.060300791265,19.979899736244988,2.0,2.0
1206,1241.0083740654227,19.66387531152577,2.0,2.0
1207,1241.9564473395803,19.347850886806555,2.0,2.0
1208,1242.904520613738,19.031826462087338,2.0,2.0
1209,1243.8525938878956,18.71580203736812,2.0,2.0
1210,1244.8006671620533,18.399777612648904,2.0,2.0
1211,1245.6636694194003,18.112110193533226,2.0,2.0
1212,1246.5266716767474,17.824442774417548,2.0,2.0
1213,1247.3896739340944,17.53677535530187,2.0,2.0
1214,1248.2526761914414,17.249107936186192,2.0,2.0
1215,1249.1156784487885,16.961440517070514,2.0,2.0
1216,1249.9786807061355,16.673773097954836,2.0,2.0
1217,1250.8416829634825,16.386105678839158,2.0,2.0
1218,1251.7046852208296,16.09843825972348,2.0,2.0
1219,1252.5676874781766,15.810770840607802,2.0,2.0
1220,1253.4306897355236,15.523103421492124,2.0,2.0
1221,1254.2936919928707,15.235436002376446,2.0,2.0
1222,1255.2418902138243,14.919369928725246,2.0,2.0
1223,1256.1900884347779,14.603303855074046,2.0,2.0
1224,1257.1382866557315,14.287237781422846,2.0,2.0
1225,1258.086484876685,13.971171707771646,2.0,2.0
1226,1259.0346830976387,13.655105634120446,2.0,2.0
1227,1259.9828813185923,13.339039560469246,2.0,2.0
1228,1260.9310795395459,13.022973486818046,2.0,2.0
1229,1261.8792777604995,12.706907413166846,2.0,2.0
1230,1262.827475981453,12.390841339515646,2.0,2.0
1231,1263.7756742024067,12.074775265864446,2.0,2.0
1232,1264.639533130652,11.786822289782735,2.0,2.0
1233,1265.5033920588967,11.498869313701023,2.0,2.0
1234,1266.3672509871421,11.210916337619313,2.0,2.0
1235,1267.2311099153872,10.922963361537603,2.0,2.0
1236,1268.0949688436324,10.635010385455892,2.0,2.0
1237,1268.9588277718774,10.34705740937418,2.0,2.0
1238,1269.8226867001226,10.05910443329247,2.0,2.0
1239,1270.6865456283676,9.77115145721076,2.0,2.0
1240,1271.5504045566129,9.48319848112905,2.0,2.0
1241,1272.414263484858,9.195245505047337,2.0,2.0
1242,1273.2781224131031,8.907292528965627,2.0,2.0
1243,1274.1406440233814,8.619785325539521,2.0,2.0
1244,1275.0031656336596,8.332278122113413,2.0,2.0
1245,1275.865687243938,8.044770918687307,2.0,2.0
1246,1276.7282088542165,7.757263715261201,2.0,2.0
1247,1277.5907304644948,7.4697565118350955,2.0,2.0
1248,1278.453252074773,7.18224930840899,2.0,2.0
1249,1279.7397930568814,6.753402314372867,2.0,2.0
1250,1281.0263340389895,6.324555320336745,2.0,2.0
1251,1281.9955753725862,6.0548217085238,2.0,2.0
1252,1282.987014290576,5.883842598721413,2.0,2.0
1253,1283.990615597105,5.813348615804946,2.0,2.0
1254,1284.996220990448,5.84405328928416,2.0,2.0
1255,1285.9936518838142,5.975645831064691,2.0,2.0
1256,1286.9728124314745,6.206794281198443,2.0,2.0
1257,1287.9237917173955,6.535158989782202,2.0,2.0
1258,1288.8369640720427,6.957416298542617,2.0,2.0
1259,1289.7030865019642,7.469292182406177,2.0,2.0
1260,1290.5133922459797,8.065605510539216,2.0,2.0
1261,1291.2596795110235,8.740320488976222,2.0,2.0
1262,1291.9343944894606,9.486607754020024,2.0,2.0
1263,1292.5307078175936,10.296913498035646,2.0,2.0
1264,1293.0425837014573,11.163035927956907,2.0,2.0
1265,1293.4648410102177,12.07620828260428,2.0,2.0
1266,1293.7932057188013,13.027187568525127,2.0,2.0
1267,1294.0243541689351,14.006348116185515,2.0,2.0
1268,1294.1559467107159,15.003779009551852,2.0,2.0
1269,1294.186651384195,16.00938440289477,2.0,2.0
1270,1294.1161574012785,17.012985709423624,2.0,2.0
1271,1293.9451782914762,18.00442462741354,2.0,2.0
1272,1293.6754446796633,18.973665961010184,2.0,2.0
1273,1293.0970130935748,20.708960719275638,2.0,2.0
1274,1292.7809540728185,21.657137781544407,2.0,2.0
1275,1292.4648950520623,22.605314843813176,2.0,2.0
1276,1292.148836031306,23.553491906081945,2.0,2.0
1277,1291.8327770105498,24.501668968350714,2.0,2.0
1278,1291.5167179897935,25.449846030619483,2.0,2.0
1279,1291.2006589690372,26.398023092888252,2.0,2.0
1280,1290.884599948281,27.34620015515702,2.0,2.0
1281,1290.5685409275247,28.29437721742579,2.0,2.0
1282,1290.2524819067685,29.24255427969456,2.0,2.0
1283,1289.9364228860122,30.19073134196333,2.0,2.0
1284,1289.6487828523277,31.053651443016857,2.0,2.0
1285,1289.3611428186432,31.916571544070393,2.0,2.0
1286,1289.0735027849587,32.779491645123926,2.0,2.0
1287,1288.7858627512742,33.64241174617746,2.0,2.0
1288,1288.4982227175897,34.50533184723099,2.0,2.0
1289,1288.2105826839052,35.368251948284524,2.0,2.0
1290,1287.9229426502206,36.231172049338056,2.0,2.0
1291,1287.6353026165361,37.09409215039159,2.0,2.0
1292,1287.3476625828516,37.95701225144512,2.0,2.0
1293,1287.0600225491671,38.819932352498654,2.0,2.0
1294,1286.7723825154826,39.68285245355219,2.0,2.0
1295,1286.456443170573,40.630670488280884,2.0,2.0
1296,1286.1405038256635,41.57848852300958,2.0,2.0
1297,1285.824564480754,42.52630655773828,2.0,2.0
1298,1285.5086251358443,43.47412459246698,2.0,2.0
1299,1285.1926857909348,44.421942627195676,2.0,2.0
1300,1284.8767464460252,45.369760661924374,2.0,2.0
1301,1284.5608071011156,46.31757869665307,2.0,2.0
1302,1284.244867756206,47.26539673138177,2.0,2.0
1303,1283.9289284112965,48.21321476611047,2.0,2.0
1304,1283.612989066387,49.161032800839166,2.0,2.0
1305,1283.2968759900177,50.109372029946826,2.0,2.0
1306,1282.9807629136485,51.057711259054486,2.0,2.0
1307,1282.6646498372793,52.006050488162145,2.0,2.0
1308,1282.34853676091,52.954389717269805,2.0,2.0
1309,1282.0324236845408,53.902728946377465,2.0,2.0
1310,1281.7163106081716,54.851068175485125,2.0,2.0
1311,1281.4001975318024,55.799407404592785,2.0,2.0
1312,1281.0840844554332,56.747746633700444,2.0,2.0
1313,1280.767971379064,57.696085862808104,2.0,2.0
1314,1280.4518583026947,58.644425091915764,2.0,2.0
1315,1280.1639627706084,59.50811168817464,2.0,2.0
1316,1279.876067238522,60.37179828443352,2.0,2.0
1317,1279.5881717064358,61.23548488069239,2.0,2.0
1318,1279.3002761743496,62.09917147695127,2.0,2.0
1319,1279.0123806422632,62.96285807321014,2.0,2.0
1320,1278.724485110177,63.826544669469016,2.0,2.0
1321,1278.4365895780907,64.69023126572789,2.0,2.0
1322,1278.1486940460045,65.55391786198676,2.0,2.0
1323,1277.860798513918,66.41760445824565,2.0,2.0
1324,1277.5729029818317,67.28129105450452,2.0,2.0
1325,1277.2850074497455,68.1449776507634,2.0,2.0
1326,1276.969066696629,69.09279991011317,2.0,2.0
1327,1276.6531259435124,70.04062216946295,2.0,2.0
1328,1276.3371851903958,70.98844442881273,2.0,2.0
1329,1276.0212444372792,71.9362666881625,2.0,2.0
1330,1275.7053036841626,72.88408894751228,2.0,2.0
1331,1275.389362931046,73.83191120686206,2.0,2.0
1332,1275.0734221779294,74.77973346621184,2.0,2.0
1333,1274.7574814248128,75.72755572556161,2.0,2.0
1334,1274.4415406716962,76.67537798491139,2.0,2.0
1335,1274.1255999185796,77.62320024426117,2.0,2.0
1336,1273.8380480234991,78.48585592950289,2.0,2.0
1337,1273.5504961284182,79.34851161474461,2.0,2.0
1338,1273.2629442333377,80.21116729998633,2.0,2.0
1339,1272.9753923382573,81.07382298522803,2.0,2.0
1340,1272.6878404431768,81.93647867046975,2.0,2.0
1341,1272.4002885480961,82.79913435571147,2.0,2.0
1342,1272.1127366530156,83.66179004095319,2.0,2.0
1343,1271.825184757935,84.5244457261949,2.0,2.0
1344,1271.5376328628545,85.38710141143662,2.0,2.0
1345,1271.250080967774,86.24975709667834,2.0,2.0
1346,1270.9625290726933,87.11241278192006,2.0,2.0
1347,1270.646306921628,88.06107923511661,2.0,2.0
1348,1270.3300847705623,89.00974568831316,2.0,2.0
1349,1270.0138626194969,89.95841214150971,2.0,2.0
1350,1269.6976404684312,90.90707859470626,2.0,2.0
1351,1269.3814183173658,91.85574504790281,2.0,2.0
1352,1269.0651961663002,92.80441150109937,2.0,2.0
1353,1268.7489740152348,93.75307795429592,2.0,2.0
1354,1268.4327518641692,94.70174440749247,2.0,2.0
1355,1268.1165297131035,95.65041086068902,2.0,2.0
1356,1267.8003075620381,96.59907731388557,2.0,2.0
1357,1267.4840973917571,97.5477078247286,2.0,2.0
1358,1267.1678872214761,98.49633833557164,2.0,2.0
1359,1266.851677051195,99.44496884641467,2.0,2.0
1360,1266.535466880914,100.3935993572577,2.0,2.0
1361,1266.219256710633,101.34222986810073,2.0,2.0
1362,1265.903046540352,102.29086037894376,2.0,2.0
1363,1265.586836370071,103.2394908897868,2.0,2.0
1364,1265.27062619979,104.18812140062983,2.0,2.0
1365,1264.954416029509,105.13675191147286,2.0,2.0
1366,1264.638205859228,106.08538242231589,2.0,2.0
1367,1264.3219813990258,107.03405580292213,2.0,2.0
1368,1264.0057569388239,107.98272918352836,2.0,2.0
1369,1263.689532478622,108.9314025641346,2.0,2.0
1370,1263.3733080184197,109.88007594474084,2.0,2.0
1371,1263.0570835582175,110.82874932534708,2.0,2.0
1372,1262.7408590980156,111.77742270595331,2.0,2.0
1373,1262.4246346378136,112.72609608655955,2.0,2.0
1374,1262.1084101776114,113.67476946716579,2.0,2.0
1375,1261.7921857174094,114.62344284777203,2.0,2.0
1376,1261.4759612572072,115.57211622837826,2.0,2.0
1377,1261.1598765805554,116.52037025833408,2.0,2.0
1378,1260.8437919039034,117.4686242882899,2.0,2.0
1379,1260.5277072272515,118.41687831824572,2.0,2.0
1380,1260.2116225505995,119.36513234820154,2.0,2.0
1381,1259.8955378739474,120.31338637815736,2.0,2.0
1382,1259.5794531972956,121.26164040811318,2.0,2.0
1383,1259.2633685206438,122.209894438069,2.0,2.0
1384,1258.9472838439917,123.15814846802482,2.0,2.0
1385,1258.6311991673397,124.10640249798064,2.0,2.0
1386,1258.3151144906878,125.05465652793646,2.0,2.0
1387,1258.0274549746186,125.91763507614411,2.0,2.0
1388,1257.7397954585495,126.78061362435176,2.0,2.0
1389,1257.4521359424803,127.64359217255942,2.0,2.0
1390,1257.164476426411,128.50657072076706,2.0,2.0
1391,1256.8768169103419,129.36954926897474,2.0,2.0
1392,1256.5891573942727,130.2325278171824,2.0,2.0
1393,1256.3014978782032,131.09550636539004,2.0,2.0
1394,1256.013838362134,131.9584849135977,2.0,2.0
1395,1255.7261788460648,132.82146346180534,2.0,2.0
1396,1255.4385193299956,133.68444201001302,2.0,2.0
1397,1255.1508598139264,134.54742055822067,2.0,2.0
1398,1254.8631661636477,135.41050150905676,2.0,2.0
1399,1254.5754725133688,136.27358245989285,2.0,2.0
1400,1254.2877788630904,137.13666341072894,2.0,2.0
1401,1254.0000852128117,137.99974436156504,2.0,2.0
1402,1253.712391562533,138.86282531240113,2.0,2.0
1403,1253.4246979122543,139.72590626323722,2.0,2.0
1404,1253.1370042619756,140.5889872140733,2.0,2.0
1405,1252.8493106116969,141.4520681649094,2.0,2.0
1406,1252.5616169614182,142.3151491157455,2.0,2.0
1407,1252.2739233111395,143.1782300665816,2.0,2.0
1408,1251.9862296608608,144.04131101741768,2.0,2.0
1409,1251.6704287315179,144.98871380544642,2.0,2.0
1410,1251.354627802175,145.93611659347516,2.0,2.0
1411,1251.038826872832,146.8835193815039,2.0,2.0
1412,1250.7230259434891,147.83092216953264,2.0,2.0
1413,1250.4072250141462,148.77832495756138,2.0,2.0
1414,1250.0914240848033,149.72572774559012,2.0,2.0
1415,1249.7756231554604,150.67313053361886,2.0,2.0
1416,1249.4598222261175,151.6205333216476,2.0,2.0
1417,1249.1440212967746,152.56793610967634,2.0,2.0
1418,1248.8282203674316,153.51533889770508,2.0,2.0
1419,1248.54067699651,154.3779690104698,2.0,2.0
1420,1248.2531336255884,155.24059912323455,2.0,2.0
1421,1247.965590254667,156.10322923599927,2.0,2.0
1422,1247.6780468837453,156.965859348764,2.0,2.0
1423,1247.3905035128237,157.82848946152876,2.0,2.0
1424,1247.1029601419023,158.69111957429345,2.0,2.0
1425,1246.8154167709806,159.5537496870582,2.0,2.0
1426,1246.527873400059,160.41637979982295,2.0,2.0
1427,1246.2403300291373,161.2790099125877,2.0,2.0
1428,1245.952786658216,162.14164002535242,2.0,2.0
1429,1245.6652432872943,163.00427013811714,2.0,2.0
1430,1245.3774595756508,163.8676212730471,2.0,2.0
1431,1245.0896758640076,164.73097240797705,2.0,2.0
1432,1244.8018921523644,165.59432354290698,2.0,2.0
1433,1244.514108440721,166.45767467783696,2.0,2.0
1434,1244.2263247290775,167.3210258127669,2.0,2.0
1435,1243.9385410174345,168.18437694769688,2.0,2.0
1436,1243.650757305791,169.0477280826268,2.0,2.0
1437,1243.3629735941477,169.91107921755676,2.0,2.0
1438,1243.0751898825044,170.77443035248672,2.0,2.0
1439,1242.787406170861,171.63778148741667,2.0,2.0
1440,1242.4996224592178,172.50113262234663,2.0,2.0
1441,1242.1835344830429,173.44939655087103,2.0,2.0
1442,1241.8674465068682,174.39766047939543,2.0,2.0
1443,1241.5513585306935,175.34592440791982,2.0,2.0
1444,1241.2352705545186,176.29418833644422,2.0,2.0
1445,1240.9191825783437,177.24245226496862,2.0,2.0
1446,1240.603094602169,178.19071619349302,2.0,2.0
1447,1240.2870066259943,179.13898012201741,2.0,2.0
1448,1239.9709186498194,180.0872440505418,2.0,2.0
1449,1239.6548306736447,181.0355079790662,2.0,2.0
1450,1239.3387426974698,181.9837719075906,2.0,2.0
1451,1239.0226078282012,182.93217651539635,2.0,2.0
1452,1238.7064729589326,183.8805811232021,2.0,2.0
1453,1238.390338089664,184.82898573100783,2.0,2.0
1454,1238.0742032203955,185.77739033881357,2.0,2.0
1455,1237.758068351127,186.72579494661932,2.0,2.0
1456,1237.4419334818583,187.67419955442506,2.0,2.0
1457,1237.1257986125897,188.6226041622308,2.0,2.0
1458,1236.8096637433212,189.57100877003654,2.0,2.0
1459,1236.4935288740526,190.51941337784228,2.0,2.0
1460,1236.177394004784,191.46781798564803,2.0,2.0
1461,1235.8896503300527,192.3310490098412,2.0,2.0
1462,1235.6019066553217,193.19428003403436,2.0,2.0
1463,1235.314162980591,194.05751105822756,2.0,2.0
1464,1235.0264193058597,194.92074208242076,2.0,2.0
1465,1234.7386756311287,195.78397310661393,2.0,2.0
1466,1234.4509319563977,196.6472041308071,2.0,2.0
1467,1234.1631882816666,197.51043515500027,2.0,2.0
1468,1233.8754446069356,198.37366617919346,2.0,2.0
1469,1233.5877009322044,199.23689720338666,2.0,2.0
1470,1233.2999572574734,200.10012822757983,2.0,2.0
1471,1233.0122135827423,200.963359251773,2.0,2.0
1472,1232.6960845325857,201.9117464022429,2.0,2.0
1473,1232.379955482429,202.8601335527128,2.0,2.0
1474,1232.0638264322724,203.8085207031827,2.0,2.0
1475,1231.7476973821158,204.7569078536526,2.0,2.0
1476,1231.4315683319592,205.7052950041225,2.0,2.0
1477,1231.1154392818025,206.6536821545924,2.0,2.0
1478,1230.799310231646,207.6020693050623,2.0,2.0
1479,1230.4831811814893,208.55045645553218,2.0,2.0
1480,1230.1670521313326,209.49884360600208,2.0,2.0
1481,1229.850923081176,210.44723075647198,2.0,2.0
1482,1229.5349725933784,211.3950822198649,2.0,2.0
1483,1229.2190221055807,212.3429336832578,2.0,2.0
1484,1228.903071617783,213.2907851466507,2.0,2.0
1485,1228.5871211299855,214.2386366100436,2.0,2.0
1486,1228.2711706421878,215.18648807343652,2.0,2.0
1487,1227.9552201543902,216.13433953682943,2.0,2.0
1488,1227.6392696665926,217.08219100022234,2.0,2.0
1489,1227.323319178795,218.03004246361525,2.0,2.0
1490,1227.0073686909973,218.97789392700815,2.0,2.0
1491,1226.6914182031996,219.92574539040106,2.0,2.0
1492,1226.4038797239925,220.78836082802178,2.0,2.0
1493,1226.1163412447859,221.6509762656425,2.0,2.0
1494,1225.828802765579,222.51359170326322,2.0,2.0
1495,1225.541264286372,223.37620714088393,2.0,2.0
1496,1225.2537258071652,224.23882257850468,2.0,2.0
1497,1224.9661873279583,225.1014380161254,2.0,2.0
1498,1224.6786488487514,225.96405345374612,2.0,2.0
1499,1224.3911103695445,226.82666889136684,2.0,2.0
1500,1224.1035718903374,227.68928432898758,2.0,2.0
1501,1223.8160334111305,228.5518997666083,2.0,2.0
1502,1223.5284949319237,229.41451520422902,2.0,2.0
1503,1223.240865149632,230.27740455110418,2.0,2.0
1504,1222.95323536734,231.14029389797938,2.0,2.0
1505,1222.6656055850485,232.00318324485454,2.0,2.0
1506,1222.3779758027567,232.86607259172973,2.0,2.0
1507,1222.090346020465,233.7289619386049,2.0,2.0
1508,1221.8027162381732,234.5918512854801,2.0,2.0
1509,1221.5150864558816,235.45474063235525,2.0,2.0
1510,1221.2274566735898,236.31762997923045,2.0,2.0
1511,1220.939826891298,237.18051932610564,2.0,2.0
1512,1220.6521971090065,238.04340867298077,2.0,2.0
1513,1220.3645673267147,238.90629801985597,2.0,2.0
1514,1220.048594080431,239.8542177587069,2.0,2.0
1515,1219.7326208341474,240.80213749755785,2.0,2.0
1516,1219.4166475878637,241.7500572364088,2.0,2.0
1517,1219.10067434158,242.69797697525973,2.0,2.0
1518,1218.7847010952964,243.64589671411068,2.0,2.0
1519,1218.4687278490128,244.59381645296162,2.0,2.0
1520,1218.1527546027291,245.54173619181256,2.0,2.0
1521,1217.8367813564455,246.4896559306635,2.0,2.0
1522,1217.5208081101619,247.43757566951444,2.0,2.0
1523,1217.2048348638782,248.3854954083654,2.0,2.0
1524,1216.8886346370482,249.3340960888554,2.0,2.0
1525,1216.5724344102182,250.28269676934542,2.0,2.0
1526,1216.2562341833882,251.23129744983544,2.0,2.0
1527,1215.9400339565582,252.17989813032545,2.0,2.0
1528,1215.6238337297282,253.12849881081547,2.0,2.0
1529,1215.3076335028982,254.0770994913055,2.0,2.0
1530,1214.9914332760682,255.0257001717955,2.0,2.0
1531,1214.6752330492382,255.97430085228552,2.0,2.0
1532,1214.3590328224082,256.92290153277554,2.0,2.0
1533,1214.0428325955781,257.87150221326556,2.0,2.0
1534,1213.7553185550214,258.73404433493556,2.0,2.0
1535,1213.4678045144647,259.5965864566055,2.0,2.0
1536,1213.1802904739081,260.4591285782755,2.0,2.0
1537,1212.8927764333516,261.32167069994546,2.0,2.0
1538,1212.6052623927949,262.18421282161546,2.0,2.0
1539,1212.3177483522381,263.04675494328546,2.0,2.0
1540,1212.0302343116814,263.90929706495547,2.0,2.0
1541,1211.7427202711249,264.7718391866254,2.0,2.0
1542,1211.4552062305684,265.63438130829536,2.0,2.0
1543,1211.1676921900116,266.49692342996536,2.0,2.0
1544,1210.8801781494549,267.35946555163537,2.0,2.0
1545,1210.5926147464702,268.22215576058954,2.0,2.0
1546,1210.3050513434853,269.0848459695437,2.0,2.0
1547,1210.0174879405008,269.9475361784979,2.0,2.0
1548,1209.729924537516,270.81022638745213,2.0,2.0
1549,1209.4423611345312,271.6729165964063,2.0,2.0
1550,1209.1547977315465,272.5356068053605,2.0,2.0
1551,1208.8672343285618,273.39829701431466,2.0,2.0
1552,1208.579670925577,274.2609872232689,2.0,2.0
1553,1208.2921075225922,275.1236774322231,2.0,2.0
1554,1208.0045441196075,275.98636764117725,2.0,2.0
1555,1207.7169807166229,276.84905785013143,2.0,2.0
1556,1207.4009470412466,277.79715887626026,2.0,2.0
1557,1207.0849133658703,278.7452599023891,2.0,2.0
1558,1206.768879690494,279.6933609285179,2.0,2.0
1559,1206.4528460151178,280.64146195464673,2.0,2.0
1560,1206.1368123397415,281.58956298077555,2.0,2.0
1561,1205.8207786643652,282.5376640069044,2.0,2.0
1562,1205.504744988989,283.4857650330332,2.0,2.0
1563,1205.1887113136127,284.433866059162,2.0,2.0
1564,1204.8726776382364,285.38196708529085,2.0,2.0
1565,1204.55664396286,286.3300681114197,2.0,2.0
1566,1204.2404337623157,287.278698713053,2.0,2.0
1567,1203.9242235617712,288.22732931468636,2.0,2.0
1568,1203.6080133612268,289.1759599163197,2.0,2.0
1569,1203.2918031606823,290.12459051795304,2.0,2.0
1570,1202.9755929601379,291.0732211195864,2.0,2.0
1571,1202.6593827595934,292.0218517212197,2.0,2.0
1572,1202.343172559049,292.97048232285306,2.0,2.0
1573,1202.0269623585045,293.9191129244864,2.0,2.0
1574,1201.71075215796,294.86774352611974,2.0,2.0
1575,1201.3945419574156,295.8163741277531,2.0,2.0
1576,1200.8307037586928,296.59849443181884,2.0,2.0
1577,1200.26686555997,297.3806147358846,2.0,2.0
1578,1199.7030273612472,298.16273503995035,2.0,2.0
1579,1199.1391891625244,298.9448553440161,2.0,2.0
1580,1198.5753509638016,299.72697564808186,2.0,2.0
1581,1198.0115127650788,300.5090959521476,2.0,2.0
1582,1197.447674566356,301.2912162562134,2.0,2.0
1583,1196.8838363676332,302.07333656027913,2.0,2.0
1584,1196.3199981689104,302.8554568643449,2.0,2.0
1585,1195.7561599701876,303.63757716841064,2.0,2.0
1586,1195.0657948080705,304.22931873593944,2.0,2.0
1587,1194.3754296459535,304.8210603034683,2.0,2.0
1588,1193.6850644838366,305.4128018709972,2.0,2.0
1589,1192.9946993217195,306.004543438526,2.0,2.0
1590,1192.3043341596026,306.59628500605487,2.0,2.0
1591,1191.6139689974857,307.1880265735837,2.0,2.0
1592,1190.9236038353688,307.7797681411125,2.0,2.0
1593,1190.2332386732517,308.3715097086414,2.0,2.0
1594,1189.5428735111348,308.96325127617024,2.0,2.0
1595,1188.8525083490176,309.5549928436991,2.0,2.0
1596,1188.1621431869007,310.14673441122795,2.0,2.0
1597,1187.402967337739,310.79745656765226,2.0,2.0
1598,1186.6437914885773,311.44817872407657,2.0,2.0
1599,1185.8846156394156,312.0989008805009,2.0,2.0
1600,1185.125439790254,312.7496230369252,2.0,2.0
1601,1184.3662639410923,313.4003451933495,2.0,2.0
1602,1183.6070880919306,314.0510673497738,2.0,2.0
1603,1182.8479122427689,314.7017895061981,2.0,2.0
1604,1182.0887363936072,315.3525116626224,2.0,2.0
